Itga5Itgb1Fn1Rab21C 2700
Itga5Itgb1 2700
Itga5Itgb1Fn1nMa 649.5446487
Itga5Itgb1FnC 3166.9
Itga5Itgb1Fn1Rab11bC 2548.634921
Itga5Itgb1Fn1nMb 399.7546026
Pi4kbx 5.425720831
Sacm1l 52.36211497
Prkd1x 4.057762651
Mapk13acH3K14ac 10.729398270953
Ppfia1Ptprf 0
Fn1 705.2216018 
Mapk13h3K14 628.761042740362
PtdIns4Pb 0.626425325406166
PtdIns4Pa 0.5
PtdIns 0.5
Atacm 0.18
Atacn 0.82
